,uuid,id,sex,weight
823,900684e799534a3e891c0942ae3b666d,TA0432,0,14.3
824,7eab6181063e42e48e65d642c3ccb156,TA433,0,17.7
825,46057faca8e64827a2bbc535624775a4,TA0432,0,14.3
826,f7ccde30f962484aaa6082837ecd1d3d,TA0441,1,13.5
827,ab933d36a0a14be9ab0e415993f1416a,TA5751,1,26.8
828,bd65635c58fb4be39b9604e10236e4c2,TA433,0,17.7
829,b503276a07704fa19f3240e204181ca9,TA5751,1,26.8
830,42227347a3904a7db58d7cef98984f1d,TA0440,1,16.0
831,f03fd08d4b2d4196b8603b53c026a285,TA0440,1,16.0
832,08e4445a60ed4f8f80191d4036a312ad,TA5751,1,26.8
833,8b352adb0663481da6445009fbded5e5,TA977,0,16.8
834,5cac17f855454327a74de139013398b5,TA0477,1,16.1
835,b9a6e506bef74800be28e3591fa9c37f,TA5751,1,26.8
836,6ddec7abc7fc411287a6e0fe2f274487,TA5751,1,26.8
837,32774733b92d4f828efad6f674a725c3,TA0159,1,22.3
838,93420530a84f476da6fa429e2c76289c,CG1741,0,27.2
839,be5ff04ffca1434780f1fab96500a21b,TA0432,0,14.3
840,53e00b3aa50e4066ad3cebe9d3973ed7,TA5751,1,26.8
841,234e252553984b79bff9feef3d07ffd0,TA0432,0,14.3
842,856edefe54ce48a4a529e5c08e00a15f,TA0441,1,13.5
843,77da081a1b4c4fdfa4042441e4a5a632,CG1741,0,27.2
844,e8953d32beb443b384923ee535869c1d,TA433,0,17.7
845,771dff3d388f4e03965b2f2a59e8e23b,TA0477,1,16.1
846,bb9848dedd994440aac632e3b9382043,2840,0,25.3
847,7cec9508f13b4ce9a42938513670b6ef,TA5751,1,26.8
848,7be06f592d1b47629028ca970728c019,TA0477,1,16.1
849,29dfb0c0df054b6db34f99141dd32933,CG1741,0,27.2
850,fa62728b5f3d4763b849265b3dd7ab49,TA5751,1,26.8
851,a0c619fadee245b290b53fb0815b5274,TA5751,1,26.8
852,5eb647baae57410abcbfa7152004004d,TA433,0,17.7
853,fb32fbc6127d438e91a94e936d2c7176,TA5751,1,26.8
854,fce286a3d822472d9cc92042ced3d63c,TA433,0,17.7
855,a8068ecae3e14c538b4d51c560b0b9dc,TA5751,1,26.8
856,76a4cf5d8b3d4c4ab9ca50ae5acc99c4,TA5751,1,26.8
857,e6bbf5b18b314990997ca1ed221f85d0,TA5751,1,26.8
858,f88945cde4b9454ea160f62e448ece29,TA0438,1,13.9
859,4bd9edfd787146af8807434cb5b88103,TA5751,1,26.8
860,035fde92d0fe4b8c8e62aa9a45ac79b7,TA347,0,20.4
861,abd83fe8b8df42feb919576f3d907f6e,TA5751,1,26.8
862,9bc2c1f29c454e599f1aec831d1d7289,TA0159,1,22.3
863,4a340ea82131433ba90441bf88ece645,TA433,0,17.7
864,071e9d85fc70477a863a73f0027758c8,TA0432,0,14.3
865,5ec284a14a314940bc52eecb14cbc6d2,TA5751,1,26.8
866,a8763123ba0f462894cec459ced35ef3,TA5751,1,26.8
867,401aedf8c8d44a7ab639ba651a152a71,TA5751,1,26.8
868,e1bc6ad28bc646bf83ecb2b6693210bf,TA0441,1,13.5
869,92ae79b6f7f04ce09af32a6f59e2c8d8,TA433,0,17.7
870,8e8efffe88fe47f99e817f58622ad043,TA433,0,17.7
871,6005599d573e49349dfd26e1e4b3bec2,CG1741,0,27.2
872,de7133eb69c8401c9676688f1db07ae4,TA433,0,17.7
873,901ed48e99384506a7183886415ae9a0,TA0427,0,18.9
874,0c665cc1ba4947cf8040b78c0c22f531,TA433,0,17.7
875,400343cefa9c444c9034a69c8ba64080,CG1741,0,27.2
876,78941b6ca6404aab968ff97515d0d5e4,TA5751,1,26.8
877,14b89a9f0d1b49878f1e1cb08ed0273e,TA0477,1,16.1
878,7106946f8b584b5580f6118afafa2df9,TA0432,0,14.3
879,4f12d4f9b81245c5b641e8798ffb0d8b,TA433,0,17.7
880,21785afde8df45d8a191b3d55a0257b1,CG1741,0,27.2
881,b8624c39a3fb4b67bc9cf25882f3312e,CG1741,0,27.2
882,c0de7e9e9964419c9a1d068be7b33f2e,TA5751,1,26.8
883,dbc7fbbd404e46bf8f783e27d7345d1b,TA433,0,17.7
884,1e9785af0b2842ad92c3c88a74f53691,TA5751,1,26.8
885,7fca22edf66541448eabea1020b4f44b,TA5751,1,26.8
886,9de3e6e9d00d48b3b174bfeb93a07576,TA5751,1,26.8
887,3c135e22a9404d69bf2f52f9a75ed3ad,2840,0,25.3
888,3950b7be9fac4a548883cddc00e317eb,TA5751,1,26.8
889,6585158124884fd59acb5cae8999b3dd,TA5751,1,26.8
890,e1ab83e5a1b84df3b811293b831b605b,TA0855,0,26.6
891,0aecedb935e24908ba657ffca21cf16c,TA5719,0,26.8
892,3016cc7bd81c4e96ae8beacf7b1cc2e4,TA5751,1,26.8
893,3c62780efd7b49c0ad909e86e8525bff,TA0855,0,26.6
894,2a1de51db62d4a3388030953912e9552,TA5751,1,26.8
895,4504ce3bbb5542d2ac6a22f569a70bbe,TA332,1,20.4
896,1340f6b74211429789ae8b0185b12da8,CG1741,0,27.2
897,8c69f7939027452f8b6b525d7d31f2b7,TA0440,1,16.0
898,9ed96ba2177c42b09a6fbb9fc2f31257,TA0160,1,20.2
899,b1ae5e5ab2a44a1e9b25419660f3b69e,TA0427,0,18.9
900,8a91430fbc1b45849d8fbfe23fe64b1b,TA0441,1,13.5
901,f8ebd1f499f049959bbd4e9464aa4a9e,TA433,0,17.7
902,5b84c87942ea48efafde53fa3a1de9bc,TA0477,1,16.1
903,d3432e0a8dc34abe886d22a3d17af6ed,TA433,0,17.7
904,f34a10138bda497e9b02770f614c7e87,TA0441,1,13.5
905,436373f4372c48259fd5a6dd99ba6e97,TA347,0,20.4
906,2b061afcc1404fa1a0f00b4a84a28dc6,TA5719,0,26.8
907,c61b5ac68db54bbb8d7f45134d7e2427,TA5751,1,26.8
908,3472f24136d247829fdccb363d75d404,TA5751,1,26.8
909,e46c2caa5a0e4675bb3965f15618b42c,TA0427,0,18.9
910,47d1951fb3b04887a624ba7fe9edf607,TA0427,0,18.9
911,1b4cf4f2c75149349e460ad0a580be65,TA5854,1,24.0
912,bc73fdae190542928e333f95625b5798,TA5751,1,26.8
913,880e0abd11ad4d66bbd4614a6691889f,TA977,0,16.8
914,b210d2f25f9f45c49786fed2bf96824a,8440,1,24.0
915,cbea28f4513a4163bd3636b4f7d3dbed,CG1741,0,27.2
916,9c8b74b6a22c4bb9885bab1de89f3296,TA0154,1,22.9
917,a6a36134def34e4388c3d375bbaa4a24,CG1741,0,27.2
918,f44f7f0e953142de9770e99b92250155,TA0477,1,16.1
919,7b4f141319d14e90807007d8877a260b,TA433,0,17.7
920,fb6fc0c282584c658f6e49679ae15b48,TA5863,0,27.7
921,a38fb3bdbda24d47899c23fb25cead4c,CG1741,0,27.2
922,f858981ca155403da93913adbfc0b858,TA5751,1,26.8
923,cb789979b1be4258911eb2b18127dc60,TA5751,1,26.8
924,18eb273750374388abdc2ebdc8d9efca,TA0427,0,18.9
925,8a5d199ec55b4198b6fe3dd0626ff170,TA0441,1,13.5
926,377151f1592a4c68a8918a3e2763b257,TA433,0,17.7
927,ba5a47f5aa7745dba5e7ce81a153d775,TA5751,1,26.8
928,b9d5521d80ff4c57bb9c7f38cff82295,TA5751,1,26.8
929,e3d1fba65f4649ac8b3dd98a2b4e0871,TA0427,0,18.9
930,63dd37a8caaf42fb9a932731be5c5292,TA0427,0,18.9
931,7a299ee1728a49d39faafcfe6d41eeb4,TA5854,1,24.0
932,a5aa548b85a64b6a969d30f5e7e4fc36,TA0154,1,22.9
933,07c71d6172bf4abbbe8709ac5529c409,TA0427,0,18.9
934,516df32400af4be3922cf695e63824d1,CG1741,0,27.2
935,898d9d69a7fd4b2da509b2038a00a3f0,TA0432,0,14.3
936,4a1b471931fb4083b9874caca01a5503,TA5751,1,26.8
937,d4a1dc73b05b4f50ba6396ec9c51e6c9,TA0427,0,18.9
938,8b4c1c54b26d4a7289849ebd8387f612,TA0427,0,18.9
939,c97fb2dcd5754a0b9053fc9572b39c2c,TA0185,0,22.8
940,b2cd723ceb71458c994ddbe816c586f4,TA5751,1,26.8
941,33aee7090e36406cbda52104e0001dbc,TA0477,1,16.1
942,8e21843ad07a475092073572a01cf92e,TA0477,1,16.1
943,b54e2b2d50b745e89dd2f568b6acc9ba,TA5751,1,26.8
944,32b4592778f54f908509a875c54668df,TA0159,1,22.3
945,2e04c5911dda4576939ac3951d57f426,TA433,0,17.7
946,53012eefca86484791a50d6c15c88a78,TA433,0,17.7
947,57ef942aa7834957845bc35be404f78f,TA5719,0,26.8
948,9f6cf075f505491f96ef0fd8e772f463,TA0440,1,16.0
949,808e7ab3ae4349d1851b57b1f8fa2474,CG1741,0,27.2
950,06760c8d85184070af916aece5a07223,TA5751,1,26.8
951,2466cc92e282499dbebe279074cdc6d2,TA0441,1,13.5
952,cdd8a28e89364f67b167169fa1dc7861,TA0440,1,16.0
953,44596ce5e5d54b51a61c2bcb3d850bc1,TA5751,1,26.8
954,ca0241f923db44e1962b3dd641a445dd,CG1741,0,27.2
955,ba01bc9443b14c6399df5428a5f70283,TA0440,1,16.0
956,aaac3804b29f42139791f59bd720d3df,TA0154,1,22.9
957,3235da8158474915b55ee8cb7af5f22a,CG1741,0,27.2
958,bd0102d556bb4cdea746cacd2be8ebbf,TA0477,1,16.1
959,d3b7d3d933f64e369fad330174773d26,TA5751,1,26.8
960,f8dca38a5edd41cd98c6e1d00490bb21,TA5751,1,26.8
961,48d94dee60494b2f808963f533b7aeb7,TA5751,1,26.8
962,8efd27da4e224fbd92c78d5ef6f72d68,TA5751,1,26.8
963,7867ab0ba228469eb2ec7a2dc330d378,TA0154,1,22.9
964,4290ad60955b4dadb272cc225d2c9eed,TA433,0,17.7
965,49f5defe9e3f4730b8c3d7444417c6ed,TA0432,0,14.3
966,8ebbf8f246d24e769b71071219db9b22,8440,1,24.0
967,3c4cc678971545e38426365c8cd0ef10,TA0438,1,13.9
968,0116edf4b9664ee6a4e983a5a7890003,TA5751,1,26.8
969,6e0e321f79dc46c1aaea51b3c8936366,TA5751,1,26.8
970,5d56f7c3787041a8ac97ab35c07a3f25,TA5751,1,26.8
971,09161484ffc94d24b2d52a9572d5a197,TA0440,1,16.0
972,8f43e197991540cfb928c08abfb458f9,TA0441,1,13.5
973,db43e897934848c38db97d08925c472a,TA5751,1,26.8
974,6419365eabed4721b2258acf5a72b6ed,TA5719,0,26.8
975,550d8ee265504c23b6f9722725efa93c,TA0477,1,16.1
976,8e20cf84e64d43d28bd7564d50354ccb,TA5751,1,26.8
977,ce69177be09646d497dcfd9f7d75b06e,TA0855,0,26.6
978,4f7ebf7a41c849e496a0cead1dc1ef72,TA5751,1,26.8
979,5bc9f9bb7c064f61b49f1982f3c689b9,TA347,0,20.4
980,1e7f5d9bdd3248bc9c4121c7d6a141fa,TA0477,1,16.1
981,48ea41c7c7024be0a7aef1c35c097f2e,TA0855,0,26.6
982,a47553b7cd924bb6bad12edd2e8dec93,TA0440,1,16.0
983,3cc4bb729f1b4292ba268076cdb2909b,TA5751,1,26.8
984,08799b8ef1b44b03aad780e390bf02ba,CG1741,0,27.2
985,79726b769942428ab5edfad6e214248b,TA5751,1,26.8
986,6cf4184b2a6d4f17b236f877501fa7a9,TA0440,1,16.0
987,6719bc80004342dea53c5f3765e44965,CG1741,0,27.2
988,887ba616da634472a997a3aa4ba7fbec,TA0432,0,14.3
989,118ca1a339284e138fac8a5ab32b56e4,TA332,1,20.4
990,485c8333d2af42709dded3651f3b69b7,TA0440,1,16.0
991,40ba17308d75484daa580ffdad97493c,TA5751,1,26.8
992,11035f2ad8d34ad58f4ac153c915aff3,CG1741,0,27.2
993,e1bffe4283b848d5a24b92ea445444ff,TA347,0,20.4
994,4da749fa64694c469b0a77ed476544b0,TA0440,1,16.0
995,4d320506da2641759c0c00719d305ab3,TA5751,1,26.8
996,756133ca89fe4258bcd8e2cd5c53d5d1,TA0154,1,22.9
997,b3a3271acfca497888e643a0cab11f7c,TA433,0,17.7
998,22c73e0c0ee94228b8a438e2d4f6a630,TA433,0,17.7
999,2f0f3e1306224c0991472c6b306c8398,TA0440,1,16.0
1000,8d441de503244d938f166f8300fe7fe7,TA433,0,17.7
1001,fa3e178c6ad548a0affcca7d2e182ca1,TA5751,1,26.8
1002,7002d2a7434f4422ab2fbfaab65853ce,TA0440,1,16.0
1003,883b3362224c44cf8c777524f7e8eb92,TA5751,1,26.8
1004,8d7b47a5b5094e22ba2ce03d6227f72c,TA5751,1,26.8
1005,1e806faf876d42909aabb47dbc1837ca,TA5751,1,26.8
1006,6ec8fc7cf36c43bca3c4086bc0cac05b,TA5751,1,26.8
1007,63a9ebf9fb6d4917abee1caa811c754f,TA0427,0,18.9
1008,998bec2129c540538bf49fcc63e781a4,TA433,0,17.7
1009,f9b7c5d1221845a591a4179b3b9d7a38,TA0440,1,16.0
1010,290c935dbae44ef481213fd60afbc354,TA5751,1,26.8
1011,58a19ab78479415fb7567ad688d2ddec,TA5751,1,26.8
1012,ec188edb85fe4c58af8ca1709255fede,TA977,0,16.8
1013,91c942f43c7b4674ac71a93b29ac6771,TA0185,0,22.8
1014,4c9c8fbd0bd649a6a9340e329c31897f,TA5751,1,26.8
1015,bbd46a5cdfef4f5c871fe566957c6ecd,TA5751,1,26.8
1016,81690ef5128b434194cbeb29e29c9143,TA5751,1,26.8
1017,a44f31782c1049069acde2bc8e3c54c9,TA0432,0,14.3
1018,b3fde500f30247f39c8d19631143e593,TA977,0,16.8
1019,0b40718ace514a14af13661efeaa5de2,TA977,0,16.8
1020,846306dfb4484a12aecb2afa79049f13,TA433,0,17.7
1021,a0bab5caa35e4331bd4ec88aaf016e56,TA332,1,20.4
1022,86c59bd2fe624033b20ad218fe6972db,TA0477,1,16.1
1023,371787ee931b4a938b49b03c6ae32738,TA0440,1,16.0
1024,c64e086572634ea98f5ebc912d648b49,CG1746,1,24.6
1025,9fdfce177f4f40e288f6b844f200ed81,TA0159,1,22.3
1026,888f0de43c1b47e5963e888923bf9324,TA0427,0,18.9
1027,fe97f1ea724a44bf97cbf360172ead2d,TA433,0,17.7
1028,91c8968265ad40ceae8a858980703bce,TA0477,1,16.1
1029,d9537f38eb1a41b7becef726e3546968,TA0855,0,26.6
1030,759984ae8db34235a06ac835b0c3a247,TA5751,1,26.8
1031,ad200cf69e744d03af9317e89145b460,TA0477,1,16.1
1032,f3ae92d62e684779b6b070eaccee5f9a,TA0160,1,20.2
1033,a779874f2c4d4600a5e126ca6f245a96,TA5863,0,27.7
1034,34caf57bee1345a8857b31c3f014b516,TA5751,1,26.8
1035,5a5a80a35eab4b0dbd0ac11faee137e0,TA0432,0,14.3
1036,7880a1e81b5d4a5e880914d5b6a0b5c4,TA977,0,16.8
1037,5b0c1e0f03044e6eafec2983546f0a79,TA0432,0,14.3
1038,90652899e0144959a20d7f514ab48a77,TA0432,0,14.3
1039,b28cfcc58a3a48988187723f35fb0766,TA0441,1,13.5
1040,1b8f96905d0c4302b6f293d124c90c26,TA0441,1,13.5
1041,d8a70c3115b545b9adf81407f2d8303a,TA0477,1,16.1
1042,8b170b72a3ce4435ab95efefcd6020c0,TA5751,1,26.8
1043,ad3638d876cb438195161fb83bedff48,TA5751,1,26.8
1044,c30363326c37462dbbd244f69a4d9357,CG1741,0,27.2
1045,159d5342d75e439998d4ab87c944588c,8440,1,24.0
1046,5ebad12f6dc74c9e838d111269cf9e0f,CG1741,0,27.2
1047,8254f1aa1b784b6ca6b9f348d21b848f,TA5751,1,26.8
1048,cfee0f00565547e2b162e85cff90bbac,TA977,0,16.8
1049,8d9ec866383b48d1ac4833a8dae66b05,TA0427,0,18.9
1050,083a5769890e484289717628757f943b,TA0432,0,14.3
1051,bbadc0be3fdc469199a1408f10df3ffc,TA5751,1,26.8
1052,d294df7dd6754f20a722d0a3c3ccb5ab,TA5751,1,26.8
1053,f7f7b03b13df4c5c8cb926fcd3153b85,TA0432,0,14.3
1054,c0ff31f182e74f1da1f03504b14cfb77,TA5854,1,24.0
1055,881092912d6d46828c3774e76a7f7d3a,TA433,0,17.7
1056,d653f18b83c2407a9328e4ae7e0a5939,TA0427,0,18.9
1057,9a210891903a45e79c728cb39647d42f,TA433,0,17.7
1058,b84a4b93894242fcbfb98acce81f6c57,TA5751,1,26.8
1059,6818d4b75d7942be9739a5c480d7e48e,TA5751,1,26.8
1060,f4042c378eff41ae8eed2f573817f067,TA0432,0,14.3
1061,6891064a33034572948bc60fc556fb67,TA0440,1,16.0
1062,417a8ec058864a1da7490373e48d4777,TA5751,1,26.8
1063,38266d00948546269936b3d7c5bbf836,TA5751,1,26.8
1064,6a769438fe17402587c473b9acb747cf,TA0477,1,16.1
1065,08ee861bf30e47b2b089e62f64a60810,TA5751,1,26.8
1066,d925e2f4081f4a7f9fca62d7985e9a3d,TA0441,1,13.5
1067,070c3827b1bf4aeab564c0f895cd65cd,TA0432,0,14.3
1068,5911fe90df394faf97fc5ba0fccfb740,TA5751,1,26.8
1069,4ce69cf810cb460ea686b63e7e04a532,TA0432,0,14.3
1070,9095d80641734632a865e46a942c8f6a,TA0432,0,14.3
1071,43b4fcb911154b24b672ef6a990f1d52,TA0441,1,13.5
1072,e25ae98259774df5baa69d377feaa64e,TA0432,0,14.3
1073,85454a744d3641758fdc821d1132497b,TA0440,1,16.0
1074,e3e061b0cdc649cbb57f78976d9dc486,TA0440,1,16.0
1075,078c069d22b14776a5d1e9d8f0eaffb4,TA332,1,20.4
1076,620bf661bb5046b0a57ace25cd7d11d4,TA5751,1,26.8
1077,30add6f15e2a4623b7279b5a26935574,TA5751,1,26.8
1078,0ffb76bdd0f24c2e82c87e6e8c609ffe,8440,1,24.0
1079,10f18b6cf5d24b83a2fcd4bc424f7af6,CG1741,0,27.2
1080,7166f1ace21b41e892bcdca9ed0068dd,TA0440,1,16.0
1081,7eb699d9d7a1454aabd01c2cc44c4b8c,CG1741,0,27.2
1082,355978ea4dd9403abf93a09776b7a8bc,TA0432,0,14.3
1083,e653a11565764a2b8cb7a3ebf5fd2c68,TA977,0,16.8
1084,9c8d85e805d24b6eb569f4d136bc58eb,TA0432,0,14.3
1085,236fec40e77a46f5a8db93786853fd0f,TA5751,1,26.8
1086,d3b23f2da380463fb7a81a30782f858e,TA977,0,16.8
1087,fd4e3e5a8a894cc4b6662df87071cc66,TA0477,1,16.1
1088,410c1cbb9c19438a8c7044dabb877b4c,CG1741,0,27.2
1089,87b2182e1b88458b990ab5cf581ccfe6,TA347,0,20.4
1090,91a522f5606a41dd9ad01337dc5edd8d,TA5751,1,26.8
1091,f35618096e284212ab38ed9ab48a7131,TA347,0,20.4
1092,054df8a9f81b4945808855f104dc0965,TA5751,1,26.8
1093,120ecb18280a4c4caca39c38531e2ed2,TA5751,1,26.8
1094,ee4ae58158364d5ca9593347d2bdde67,TA0185,0,22.8
1095,d09c49dadcce489e8f963f7f6d936252,TA0159,1,22.3
1096,5ec35b461ae04a2f9feeebf2b16c13bd,TA5751,1,26.8
1097,3a558673ec384fdf8f56e124f92b898b,TA433,0,17.7
1098,c9d02ca7090e4f8d82d95ca263497ad8,TA0427,0,18.9
1099,5aeb0b4cf23247a9b80bf3c51c91ab6a,TA5751,1,26.8
1100,1b9226af3455441383a174a2a4e7dbba,TA5863,0,27.7
1101,f4e0a2080b9f4853ad96c0426a9dcb62,TA5870,1,25.0
1102,273a1025797b448eadb3dba7b64eee4c,TA0440,1,16.0
1103,f1f1aea87a4c47dc8b27297a5efd42e1,TA5751,1,26.8
1104,a03670a8a94c491ab5a34f5f84007805,TA0432,0,14.3
1105,41344b3934aa4d13af78a6bd7ba11260,2840,0,25.3
1106,b90422c7d1294dd296103aea6f1f48f5,CG1741,0,27.2
1107,ffe8454350214a2b9108a2c5763c3b27,TA5719,0,26.8
1108,3d64e62e920f467bbee3dee7d62b3831,8440,1,24.0
1109,dd6d4025a8b84405aca02dafdda54bfc,8440,1,24.0
1110,3b8e6c0a8d3d4cb39536d93e19830143,TA0432,0,14.3
1111,195b426d47ff4409be991944c71c4407,TA5751,1,26.8
1112,cf01e70cd31a40cdbec37a58a4c49b2d,TA0432,0,14.3
1113,d7921a5c15dd4e70947520ed4718e7f3,TA332,1,20.4
1114,c5b5bfc065d04d0ea1dfff91f81e2b8f,TA5751,1,26.8
1115,3e7788f5868c416db1679e794b175001,TA0441,1,13.5
1116,16ece5ab3aee4020ac4cdb5959c6c88c,TA332,1,20.4
1117,e956c489ffa34b64a40dc5caf3a21792,TA5751,1,26.8
1118,fe7feb6b29164f4b820fcadef97fd8ca,TA0855,0,26.6
1119,2895c4017e904e8f8491098501047d2a,TA433,0,17.7
1120,b716cc96ca224dfbafe36ac1b87a2518,TA5751,1,26.8
1121,3f4a5873fd8247bab4c7a4d7d4b9ebda,TA433,0,17.7
1122,03f8e4cae17c4f4ab357ee7c7b2ad173,TA433,0,17.7
1123,943d7b74ccea47c1ae7e9de0694937fd,TA5751,1,26.8
1124,618d82dc1011492abda90ad6f6195ad1,TA0185,0,22.8
1125,a4c9cc280c61479090d17efa88a14535,TA332,1,20.4
1126,a83f3bbc04164b989ff64621a77a3b4e,TA433,0,17.7
1127,13a6c10553854d2ab93e3e7ab77a1325,TA5751,1,26.8
1128,79849bde9dc447e0a97fa73bbbaa495d,TA5863,0,27.7
1129,55c3abc6d9904f61a5316f5f49ff286f,TA5751,1,26.8
1130,82a9c35298e849f5b6fc36796fb05562,TA5751,1,26.8
1131,2bace7fe254f4bd39b3725bee46e2fe2,CG1741,0,27.2
1132,6192f2c6259046b28f51d6b43302f60d,CG1741,0,27.2
1133,d4257ae4e4864dbcbbd34468082eb2d4,TA347,0,20.4
1134,cefeb35cd4c548c48b81d2cbe794dabe,TA5751,1,26.8
1135,25ecf880edfa408b8e1c8fbc96f7c69b,TA5751,1,26.8
1136,4fd88c674c334d3f940827a5bacd772d,TA0427,0,18.9
1137,2df1f744fb0d4c57957ef90d0f3fe10e,TA5751,1,26.8
1138,41b0127686c54b47b03b220c0d2c43a6,TA5751,1,26.8
1139,16bf2b45d4cc47e483bb3684a490cb90,TA5751,1,26.8
1140,8bda72bdc76041898b9ea3deca9c5958,TA0440,1,16.0
1141,9f9b1438fc0d48cfa97d2112da3956bd,TA5751,1,26.8
1142,ba0473e76edc4b16ae88067a580fec49,TA0159,1,22.3
1143,06016bcb081e42cabcf7955e77ef22f6,TA332,1,20.4
1144,81a3fb272d7a4d9d8aab12b017e7a9eb,TA5751,1,26.8
1145,21ffefb1b9774126a0a8051435be4c9e,TA332,1,20.4
1146,681963ab36e84f69944a32b67b13b4cf,TA5751,1,26.8
1147,183b33d480d940ed8a9bfd6260b54a71,TA0440,1,16.0
1148,c61b65d7d25b4d9eb546ddcd9d792853,TA5751,1,26.8
1149,7d5858d56bff495396a0e955f55e34a2,TA5751,1,26.8
1150,35da46514a154cf0a524d2cac86e38e8,TA5751,1,26.8
1151,099a1fb62c5f4447920b9547acb87000,CG1741,0,27.2
1152,7d2944fe109a4bfa96b98693deae1691,TA5751,1,26.8
1153,c6f88a467a6e4894bd97289c55d840e5,TA433,0,17.7
1154,7311eb5916f540ad94cbb7a407a4a11e,TA0440,1,16.0
1155,daae6801f704463fba9c5f9320bce7bd,TA0432,0,14.3
1156,eb1a0609b2ad4cb4a8dd04da6fd290ed,TA5751,1,26.8
1157,e5174a358e0d43b1a58aacb8984f72bf,TA5751,1,26.8
1158,39b83e565f374a409b691b860b1f2f8a,TA0427,0,18.9
1159,73b208986f1344ec8e3974b167ae7010,TA0154,1,22.9
1160,dec4c719029e4a4085ca7c27a03f426b,TA5751,1,26.8
1161,a65310ee1a53417fabaf1512d0af777b,TA332,1,20.4
1162,8ac4f63c92a043b7adbb2fe8e35049ca,TA5751,1,26.8
1163,9f32143327234f389c2520412c063797,TA0432,0,14.3
1164,5bd5c7a148b4477fac284bb4df281a99,TA5751,1,26.8
1165,c54fbb6d52164150b110b57fce3f4029,TA433,0,17.7
1166,8267fcacad4147c0b741b4d915c64f6a,TA0432,0,14.3
1167,481e008d83a94d20a238bbe11aedf464,TA0427,0,18.9
1168,896829f359c0486188118780f580a74b,TA5751,1,26.8
1169,30fb47759aaa4ec5969b8e0edfc6abe5,TA433,0,17.7
1170,78f4fe4f92a04e9eafd7a7adef692c79,TA5751,1,26.8
1171,1fdc7d9c8c754a4da1c34e415d318ff6,TA433,0,17.7
1172,ecc70dee6e0d4349ab436a5e6e0fc649,TA5751,1,26.8
1173,b7ae2cd89693499e92d516950bfcce61,TA5854,1,24.0
1174,7e70ceb744cd49adbf9ae58dabd22ca3,TA0440,1,16.0
1175,aefa437492b54406b3be4ae2508cf31c,TA5751,1,26.8
1176,b48566b8beea497ca4707aef389e26ad,TA5751,1,26.8
1177,326c565b3c1e4b65a45ec4922b60d70e,TA5751,1,26.8
1178,214296bbc7dd4a58a61d069bbe2d2d6d,TA5751,1,26.8
1179,830885c0b00243da9ff82f026d849a11,8440,1,24.0
1180,8abde10918a648b9bc67e7f6a088ca48,TA5751,1,26.8
1181,30123a515c1f418797e308990c698fdb,TA5751,1,26.8
1182,0aa9273ebab64d35acbb15cc80d35b0d,CG1741,0,27.2
1183,00f60183686a480489a8edee2ddb18b5,TA5751,1,26.8
1184,65c7d3b5545744a09ece22a24c8ee477,TA347,0,20.4
1185,836dedcc1a7e47f7af1f4af44aef8f32,TA5751,1,26.8
1186,24eb502ef57948409b86b1a865d52732,TA5751,1,26.8
1187,806236b4ec3c44b08b5a1b330068a67b,TA433,0,17.7
1188,c4e28f8a7eac4e619ab45d7cdab529f4,8440,1,24.0
1189,28a813b8e0b84babb5846c6a4452bae9,TA433,0,17.7
1190,68a429d3257b41abbcf4932ee378491a,TA5751,1,26.8
1191,85b94f65a8fc4839a8b1f20f6e36dbda,TA0438,1,13.9
1192,199b6f1ccd2b43df81ff49af6f1f69a9,TA0477,1,16.1
1193,71536f94fbb247c892db3bf6718680a9,TA433,0,17.7
1194,27211bce71c042a4aae9660398a520b1,TA0438,1,13.9
1195,48aee6e09b1841e1acb0bad4992876cf,TA0432,0,14.3
1196,bdfc64b5ecc2422b9995af0eaf184c5e,TA0427,0,18.9
1197,2759e64f44094ced882e56eb58fcd239,TA5751,1,26.8
1198,5c4bc6eb1de445b9aaf553571be396c3,TA977,0,16.8
1199,b92cd58a525947678c70234873cf0308,TA433,0,17.7
1200,ac82c82a3ff54d6886281eaa619ba5f7,TA5751,1,26.8
1201,d12fbff48b0d464bbc6a3d428885b2d0,TA5751,1,26.8
1202,a1483170064344eaa9fbaf3c657a0002,TA5751,1,26.8
1203,beb36ecae6a2489099a72b929b5e904d,TA0185,0,22.8
1204,f3665106b1d74b4fb6467f5c07bb29e9,TA5751,1,26.8
1205,67a2f506f475458bbfefc4bdd76c6a02,TA0427,0,18.9
1206,c71b29376e664cab88bc343d9607c4d2,TA332,1,20.4
1207,630e02e27f074858a3b9a09919c3e68f,TA347,0,20.4
1208,4b427f21377d4be0940887badb391c1a,CG1741,0,27.2
1209,31ee4260ac6f442e93837a3474ce61f7,TA0477,1,16.1
1210,7d0981ff0a0d4ec1ab266cf4b930c4c5,TA433,0,17.7
1211,c8bf7fd8cd284bcda8482c54e1799d67,TA332,1,20.4
1212,1f59eb05a9ad4ac5818ac212b6f37270,TA5751,1,26.8
1213,83fdb36dd9ab43298eec414ef66c3c70,TA0432,0,14.3
1214,bb4d9a8e81964439928b52d908afddd3,TA0154,1,22.9
1215,fc6e6bd49b194d059921a92b0af27dd8,TA0477,1,16.1
1216,63624d260f534dd5b926bc0c1a4e8a45,TA5751,1,26.8
1217,a4c3ba0dc7f847608b30f1b668d39168,TA0441,1,13.5
